,Unnamed: 0,fcfp_binary,fcfp_prob,ecfp_binary,ecfp_prob,p2gob_binary,p2gob_prob,secfp_binary,secfp_prob,feat_binary,feat_prob,p2map_binary,p2map_prob,mor_binary,mor_prob,pat_binary,pat_prob,tor_binary,tor_prob,lay_binary,lay_prob,sum_binary,sum_prob,SMILES,ID
251,251,0.0,0.0974173,0.0,0.45148373,0.0,0.013465684,0.0,0.010336528,0.0,0.12912653,0.0,0.015348123,0.0,0.1964675,0.0,0.039552845,0.0,0.016144946,0.0,0.00039891052,0.0,0.9697422,CC(=O)Nc1ccc(cc1)c2c(N)ncc3ccccc23,258825
252,252,0.0,0.013516848,0.0,0.0030392865,0.0,0.07166497,0.0,0.050459497,0.0,0.0061435835,0.0,0.003488533,0.0,0.0059944494,0.0,0.040267214,0.0,0.16047569,0.0,0.0039010674,0.0,0.35895115,CN(c1ccccc1)c2cc3nc4ccccc4nc3cc2O,264867
253,253,0.0,0.03762751,0.0,0.10752663,0.0,0.07824942,0.0,0.138865,0.0,0.10185009,0.0,0.030194554,1.0,0.7907295,0.0,0.028018925,0.0,0.070128545,0.0,0.0073623373,1.0,1.3905526,Nc1nc(N)c2nc(\C=C\c3ccc4OCOc4c3)cnc2n1,266117
254,254,0.0,0.014727852,0.0,0.064123265,0.0,0.043433473,0.0,0.13152303,0.0,0.1510041,0.0,0.42496848,0.0,0.14373969,0.0,0.02173379,0.0,0.11542865,0.0,0.0082813995,0.0,1.1189637,O=CNc1ccc(\C=C/c2ccnc3ccccc23)cc1,268765
255,255,0.0,0.13015625,0.0,0.37968045,0.0,0.07347715,0.0,0.14204301,0.0,0.17355137,0.0,0.052993186,0.0,0.27278438,0.0,0.0110292435,0.0,0.016725158,0.0,0.0039094966,0.0,1.2563497,CN(C)C(C=C1)=CC=C1/C=C/C2=CC=NC3=C2C(O)=CC=C3O,268849
256,256,0.0,0.019422904,0.0,0.0024033687,0.0,0.0013990996,0.0,0.008659664,0.0,0.0037211713,0.0,0.0008142754,0.0,0.031972524,0.0,0.10818131,0.0,0.0017682684,0.0,3.7533333e-05,0.0,0.17838012,Nc1ncnc2c1c3c(N)ncnc3n2C4OC(CO)C(O)C4O,269140
257,257,0.0,0.0034865984,0.0,0.0014219977,0.0,0.00034495012,0.0,0.023532992,0.0,0.047554623,0.0,0.026764829,0.0,0.06960804,0.0,0.1509458,0.0,0.043265786,0.0,0.00701542,0.0,0.37394103,O=C(CC(=O)c1ccccc1)Nc2ccc(cc2)C3=Nc4ccccc4C(=O)N3,270062
258,258,0.0,0.011212842,0.0,0.00679304,0.0,4.6645513e-05,0.0,0.01821977,0.0,0.009449648,0.0,1.9171013e-05,0.0,0.008109688,0.0,0.012517747,0.0,0.042040836,0.0,0.00242258,0.0,0.11083197,Cc1cc2nc(Nc3nc(C)c(C)c(O)n3)[nH]c2cc1C,270749
259,259,0.0,0.045751248,0.0,0.13849534,0.0,0.013465684,0.0,0.013727889,0.0,0.035160523,0.0,0.009093993,0.0,0.09363474,0.0,0.035469286,0.0,0.013127476,0.0,0.0013073405,0.0,0.39923352,Nc1ncc2ccccc2c1c3ccc(NC(=O)CCCl)cc3,273436
260,260,0.0,0.05718638,0.0,0.32351312,0.0,0.0014768201,0.0,0.06031994,0.0,0.026324892,0.0,0.015022169,1.0,0.55486745,0.0,0.029609745,0.0,0.16159467,0.0,0.09507996,1.0,1.3249953,Cc1ccc(cc1)c2cnc3NC(=O)NC(=O)c3n2,281170
261,261,0.0,0.0026249972,0.0,0.00032396388,0.0,0.0005151516,0.0,0.001922717,0.0,0.0008245445,0.0,0.011844117,0.0,0.0011886598,0.0,0.0049820845,0.0,1.3100606e-05,0.0,9.1491365e-06,0.0,0.024248485,COc1cc(CC2C(COC2=O)C3(SCCCS3)c4ccc5OCOc5c4)cc(OC)c1OC,283788
262,262,0.0,0.009260045,0.0,0.052050646,0.0,0.0003444316,0.0,0.031196745,0.0,0.012290951,0.0,0.18220733,0.0,0.0132970335,0.0,0.015111554,0.0,0.016262494,0.0,0.00078398647,0.0,0.33280522,CCOC(=O)c1ccc(NC(=O)Nc2nc3ccccc3s2)cc1,289362
263,263,0.0,0.003864395,0.0,0.03381129,0.0,0.00022368514,0.0,0.009460665,0.0,0.003457819,0.0,0.2469083,0.0,0.006421985,0.0,0.018684074,0.0,0.016582971,0.0,0.00030033643,0.0,0.33971554,CCOC(=O)c1ccc(NC(=O)Nc2nc3ccc(OC)cc3s2)cc1,290499
264,264,0.0,0.0007807423,0.0,1.5096879e-05,0.0,0.00023981328,0.0,0.0037278174,0.0,0.00056678156,0.0,3.6768353e-05,0.0,0.0016374948,0.0,0.070582226,0.0,0.0036509596,0.0,0.0010860802,0.0,0.08232378,OC(=O)c1ccccc1N\N=C(/N=N/c2ccccc2C(=O)O)\c3ccnc4ccccc34,292142
265,265,0.0,0.00882738,0.0,0.026662555,0.0,0.009389343,0.0,0.018328706,0.0,0.018082118,0.0,0.18948552,0.0,0.0091712875,0.0,0.03864758,0.0,0.013473001,0.0,0.032990992,0.0,0.36505848,Cc1cc(C)c2NC(=O)\C(=C/C(=O)c3ccccc3)\c2c1,294962
266,266,0.0,0.0020217078,0.0,0.0036981867,0.0,0.015753573,0.0,0.002143208,0.0,0.0013967119,0.0,0.07754442,0.0,0.0010077956,0.0,0.017996533,0.0,0.010615911,0.0,2.9228218e-05,0.0,0.13220727,COc1ccc2nc(C)cc(N\N=C\c3cccnc3)c2c1,300601
267,267,0.0,0.05205857,0.0,0.27523857,0.0,0.002137936,0.0,0.03521,0.0,0.27705416,0.0,0.04494858,0.0,0.29528087,0.0,0.013887117,0.0,0.04947594,0.0,0.0002572084,0.0,1.045549,CN(C)c1ccc(Sc2ccc3nc(N)nc(N)c3c2)cc1,305799
268,268,0.0,0.121426575,1.0,0.6705058,0.0,0.0047958265,0.0,0.009721215,0.0,0.09530836,0.0,0.05627138,0.0,0.1556927,0.0,0.038325556,0.0,0.29257467,0.0,0.10388623,1.0,1.5485083,Oc1ccc2ccc([o+]c2c1)C3=CNC(=O)NC3=O,309136
269,269,0.0,0.029914916,0.0,0.0464594,0.0,0.0026457673,0.0,0.023429198,0.0,0.16103269,0.0,0.14304484,0.0,0.061865494,0.0,0.03104129,0.0,0.017083067,0.0,0.005823141,0.0,0.5223398,OC1=C(C(=O)Nc2ncccc12)c3ccccc3,318518
270,270,0.0,0.012343462,0.0,0.05696596,0.0,0.0066916496,0.0,0.014942075,0.0,0.07992026,0.0,0.018358476,0.0,0.047071226,0.0,0.038958628,0.0,0.029851222,0.0,0.0014313603,0.0,0.30653432,COc1ccc(cc1)C2=C(O)c3cccnc3NC2=O,318519
271,271,0.0,0.0016979456,0.0,0.0013952568,0.0,0.0013796666,0.0,0.0033995013,0.0,0.0069766124,0.0,0.0038443771,0.0,0.0021921971,0.0,0.017528744,0.0,0.027054632,0.0,0.0003090794,0.0,0.06577801,Oc1c(Cl)cc(Cl)cc1\C=C(/C#N)\c2nc3ccccc3[nH]2,319027
272,272,0.0,0.004890229,0.0,0.0044550765,0.0,0.045255598,0.0,0.12287965,0.0,0.021736214,0.0,0.0016350962,0.0,0.0042389813,1.0,0.93096507,0.0,0.012898791,0.0,0.021266986,1.0,1.1702217,Cc1c2c(nccc2c(C)c3c1c4ccccc4n3Cc5ccccc5)C(=O)N,320613
273,273,0.0,0.0038114218,0.0,0.0015474786,0.0,0.13117321,0.0,0.04536342,0.0,0.0118637,0.0,0.01750234,0.0,0.0047205966,1.0,0.70987016,0.0,0.011648693,0.0,0.1806196,1.0,1.1181207,Cc1c2cnccc2c(C)c3c1c4ccccc4n3Cc5ccccc5,322087
274,274,0.0,0.03311742,0.0,0.053124808,0.0,0.04288228,0.0,0.03114096,0.0,0.0052687954,0.0,0.22058862,0.0,0.0016861056,0.0,0.0065600886,0.0,0.14457561,0.0,0.0009016877,0.0,0.53984636,OCCSc1nc2ccc(cc2s1)\N=C/c3ccccc3O,327359
275,275,0.0,0.006265374,0.0,0.010142902,0.0,0.012978243,0.0,0.0021918502,0.0,0.00088522775,0.0,0.058483064,0.0,0.032888725,0.0,0.04995201,0.0,0.005728839,0.0,0.0013969475,0.0,0.1809132,Fc1ccc(cc1)C(=O)C2CCN(CCCN3C(=O)Nc4ccccc34)CC2,328505
276,276,0.0,0.0058216285,0.0,0.021992946,0.0,0.0018310687,0.0,0.011328964,0.0,0.013787347,0.0,0.014114988,0.0,0.0031399848,0.0,0.01643264,0.0,0.0039830725,0.0,1.1231336e-05,0.0,0.09244387,[O-][N+](=O)c1cc(NC(=O)Nc2nc3ccccc3s2)ccc1Cl,329249
277,277,0.0,0.0083466815,0.0,0.0021280819,0.0,0.0013174332,0.0,0.025421474,0.0,0.012073748,0.0,0.014787651,0.0,0.010757329,0.0,0.18123308,0.0,0.016219372,0.0,0.03251361,0.0,0.30479848,Clc1ccccc1C(=O)Nc2ccc3[nH]c4ccccc4c3c2,329252
278,278,0.0,0.0017829484,0.0,0.0020262299,0.0,0.000108335975,0.0,0.0045302645,0.0,0.0006720421,0.0,0.006194186,0.0,0.0049724844,0.0,0.036309283,0.0,0.017986912,0.0,0.0001237659,0.0,0.07470645,Cc1cc(N\N=C\c2ccc3OCOc3c2)c4cc5OCOc5cc4n1,332389
279,279,0.0,0.0013308154,0.0,0.0038915535,0.0,0.0005376203,0.0,0.003917867,0.0,0.0010572508,0.0,0.016613504,0.0,0.0072795576,0.0,0.023264298,0.0,0.015911326,0.0,5.440546e-05,0.0,0.073858194,Cc1cc(N\N=C\c2ccc(cc2)[N+](=O)[O-])c3cc4OCOc4cc3n1,332390
280,280,0.0,0.0004915725,0.0,0.0005186189,0.0,0.00012548738,0.0,0.004006087,0.0,0.00028666106,0.0,0.0032608695,0.0,0.002343856,0.0,0.05605506,0.0,0.0031841248,0.0,0.00015255378,0.0,0.07042489,COc1ccc(\C=N\Nc2cc(C)nc3cc4OCOc4cc23)c5ccccc15,332392
281,281,0.0,0.002263999,0.0,0.008698782,0.0,6.607324e-05,0.0,0.010375497,0.0,0.00070405076,0.0,0.009849609,0.0,0.006872291,0.0,0.04159415,0.0,0.027415538,0.0,1.2002296e-05,0.0,0.107852,Cc1cc(N\N=C\c2oc(cc2)[N+](=O)[O-])c3cc4OCOc4cc3n1,332397
282,282,0.0,0.001698476,0.0,0.0026726099,0.0,0.0022780742,0.0,0.001959105,0.0,0.00030975556,0.0,0.14831924,0.0,0.0053425715,0.0,0.07212638,0.0,0.008748978,0.0,2.1804468e-05,0.0,0.243477,CCCCOc1ccc2nccc(N\N=C\c3ccc(OC)c4ccccc34)c2c1,332413
283,283,0.0,0.0011564067,0.0,0.001713653,0.0,0.0023184714,0.0,0.0012388219,0.0,0.0005097763,0.0,0.049345568,0.0,0.0005417946,0.0,0.07659016,0.0,0.0027902005,0.0,3.743924e-05,0.0,0.1362423,CCCCOc1ccc2nc(C)cc(N\N=C\c3ccc(OC)c4ccccc34)c2c1,332414
284,284,0.0,0.0012386185,0.0,4.130076e-05,0.0,0.009234958,0.0,0.0074978736,0.0,0.0061172093,0.0,7.937603e-05,0.0,0.00066214835,0.0,0.032253273,0.0,0.00060267485,0.0,0.00020205352,0.0,0.057929482,Oc1c(nccc2)c2c(/N=N/c3cc(OC)c(/N=N/C4=CC=C([N+]([O-])=O)C=C4)cc3OC)cc1,338301
285,285,0.0,0.006450377,0.0,0.0005884656,0.0,0.033869434,0.0,0.021325657,0.0,0.0049692397,0.0,0.00023835257,0.0,0.01072402,0.0,0.008426327,0.0,0.0043099932,0.0,4.789839e-05,0.0,0.09094977,NCC(=O)NC(CSC(c1ccccc1)c2ccccc2)C(=O)NCC(=O)O,338501
286,286,0.0,0.04293038,0.0,0.06349764,0.0,0.00044972307,0.0,0.034986455,0.0,0.0021209826,0.0,0.04614971,0.0,0.021790806,0.0,0.031134943,0.0,0.019331444,0.0,0.00042917763,0.0,0.26282126,Nc1ncnc2c1ccn2COCCO,339171
287,287,0.0,0.007134165,0.0,0.001940126,0.0,0.00023045376,0.0,0.021835223,0.0,0.0017070825,0.0,0.020437045,0.0,0.005649373,0.0,0.010484754,0.0,0.007451137,0.0,2.4954285e-05,0.0,0.07689431,Nc1ncnc2c1ccn2Cc3c(Cl)cccc3Cl,339172
288,288,0.0,0.009491193,0.0,0.009225605,0.0,0.0012345389,0.0,0.021302098,0.0,0.0035318038,0.0,0.08228656,0.0,0.009166158,0.0,0.027942399,0.0,0.016895765,0.0,0.00041479114,0.0,0.18149091,Nc1ncnc2c1ccn2CC(O)CO,339173
289,289,0.0,0.027217345,0.0,0.004555616,0.0,0.0002626389,0.0,0.012790001,0.0,0.010121468,0.0,0.013102956,0.0,0.013201689,0.0,0.014452817,0.0,0.0059063076,0.0,0.00016964333,0.0,0.10178048,C1=CC(=C(C(=C1)Cl)CN2C=NC3=C(N=C(N=C32)N)N)Cl,339176
290,290,0.0,0.017422112,0.0,0.03012052,0.0,0.00018407461,0.0,0.01809766,0.0,0.17334455,0.0,0.037311006,0.0,0.00889752,0.0,0.15843828,0.0,0.00544051,0.0,0.0010518536,0.0,0.45030805,Nc1nc(N)c2c(ccc3c2ccn3Cc4cccc(c4)[N+](=O)[O-])n1,339579
291,291,0.0,0.06841135,0.0,0.050956286,0.0,0.003609669,0.0,0.04403539,0.0,0.019158745,0.0,0.009109467,0.0,0.006754805,0.0,0.12560543,0.0,0.009550369,0.0,1.7884955e-05,0.0,0.3372094,S=C1SCN(CCc2c[nH]c3ccccc23)CN1CCc4c[nH]c5ccccc45,342053
292,292,0.0,0.024043119,0.0,0.02333338,0.0,7.2521136e-05,0.0,0.004104293,0.0,0.008126343,0.0,0.00022831981,0.0,0.007873313,0.0,0.034454115,0.0,0.0011297942,0.0,6.374738e-07,0.0,0.10336584,Clc1ccc(NC(=O)Sc2nnc3c4ccccc4[nH]c3n2)cc1,343970
293,293,0.0,0.0019523524,0.0,0.0051350114,0.0,0.00016070248,0.0,0.013136679,0.0,0.0020662758,0.0,0.0066108136,0.0,0.00559644,0.0,0.02541997,0.0,0.036499936,0.0,0.0017547726,0.0,0.09833296,COc1ccc2C(OC(=O)c2c1OC)C(=O)NCCc3ccc4OCOc4c3,345281
294,294,0.0,0.005379147,0.0,0.0037784656,0.0,0.021954844,0.0,0.018471016,0.0,0.007948342,0.0,0.0065980274,0.0,0.01340127,0.0,0.3037335,0.0,0.06730671,0.0,0.05745863,0.0,0.50602996,Oc1ccc(cc1)c2[o+]c3cc(O)cc(OC(=O)c4ccccc4)c3cc2O,346194
295,295,0.0,0.0055564125,0.0,0.009282106,0.0,0.066663295,0.0,0.039492395,0.0,0.09264031,0.0,0.10941978,0.0,0.014299901,0.0,0.022411335,0.0,0.021759253,0.0,0.076684825,0.0,0.45820963,Cc1cc2ccccc2nc1c3ccncc3,351310
296,296,0.0,0.0122861015,0.0,0.0002738783,0.0,0.008102756,0.0,0.024411857,0.0,0.032226793,0.0,6.2331214e-06,0.0,0.0024519851,0.0,0.0853017,0.0,0.0049789064,0.0,0.019284746,0.0,0.18932495,OCC(O)C(O)C(O)c1nn(c2ccccc2)c3nc4ccccc4nc13,351334
297,297,0.0,0.040313125,0.0,0.105252564,0.0,0.0003278123,0.0,0.055128887,0.0,0.0026781054,0.0,0.0025046624,0.0,0.031116663,0.0,0.05436174,0.0,0.054800246,0.0,0.0011504742,0.0,0.3476343,CC1=Nc2[nH]cc(C)c2C(=N)N1c3ccc(C)cc3,351543
298,298,0.0,0.042361047,0.0,0.14798704,0.0,0.0005029493,0.0,0.04826149,0.0,0.00210537,0.0,0.0025046624,0.0,0.02208474,0.0,0.035791766,0.0,0.053151082,0.0,0.0011586081,0.0,0.35590872,CC1=Nc2[nH]cc(C)c2C(=N)N1c3ccc(F)cc3,351550
299,299,0.0,0.005232828,0.0,0.008760069,0.0,0.12748902,0.0,0.16407631,0.0,0.037694998,0.0,0.071477056,0.0,0.0036571508,0.0,0.009862187,0.0,0.031031823,0.0,0.019602729,0.0,0.47888413,OC(=O)c1cc(nc2ccccc12)c3ccncc3,360211
300,300,0.0,0.0019905958,0.0,0.0022401733,0.0,0.13020265,0.0,0.036049686,0.0,0.008009569,0.0,0.01727218,0.0,0.002755716,0.0,0.015681908,0.0,0.00873989,0.0,0.071890235,0.0,0.2948326,Cc1c(nc2ccccc2c1C(=O)O)c3ccncc3,360237
301,301,0.0,0.004659242,0.0,0.0020149376,0.0,0.4078781,0.0,0.00674248,0.0,0.0022860225,0.0,0.00021314793,0.0,0.0071386765,0.0,0.44933975,0.0,0.0060905595,0.0,0.0026721857,0.0,0.8890351,Cc1c2ccncc2c(COC3OC(CO)C(O)C3O)c4c5ccccc5n(C)c14,360319
302,302,0.0,0.010295741,0.0,0.00326901,0.0,0.0037157729,0.0,0.02132327,0.0,0.059902247,0.0,0.0117573,0.0,0.06795326,0.0,0.10911192,0.0,0.0054139947,0.0,0.03165337,0.0,0.32439592,C1CCc2nc3c(n[nH]c3nc2C1)c4ccccc4,361564
303,303,0.0,0.0028639436,0.0,0.0009174664,0.0,0.00039928826,0.0,0.05742344,0.0,0.026720013,0.0,0.0018050309,0.0,0.0083546555,0.0,0.03887172,0.0,0.022455001,0.0,0.06265611,0.0,0.22246668,Cc1nc(Nc2ccccc2)c3c(c[nH]c3n1)c4ccccc4,361688
304,304,0.0,0.006719774,0.0,0.0072649447,0.0,0.00096247566,0.0,0.15963116,0.0,0.018195286,0.0,0.0010904341,0.0,0.020027235,0.0,0.047368262,0.0,0.07706869,0.0,0.025037054,0.0,0.36336532,CCCNc1nc(C)nc2[nH]c(Cc3ccccc3)c(C)c12,361698
305,305,0.0,0.023298884,0.0,0.017343737,0.0,7.0473965e-05,0.0,0.008699976,0.0,0.0071263937,0.0,0.020391002,0.0,0.013897163,0.0,0.029249996,0.0,0.0043483484,0.0,0.0006004849,0.0,0.12502645,C1=CC(=CN=C1)CN2C=NC3=C(N=CN=C32)N,361827
306,306,0.0,0.020570906,0.0,0.038545758,0.0,0.00085476413,0.0,0.042116538,0.0,0.10680827,0.0,0.0015951799,0.0,0.034383226,0.0,0.006905245,0.0,0.092878275,0.0,0.004558382,0.0,0.34921655,Cc1nn(c2ccc(Cl)cc2)c3nc(N)nc(N)c13,361880
307,307,0.0,0.009210388,0.0,0.009816591,0.0,0.003627353,0.0,0.008620398,0.0,0.052150834,0.0,0.0019031416,0.0,0.009665326,0.0,0.009279111,0.0,0.00910337,0.0,2.844469e-05,0.0,0.11340496,Cc1ccc(c(Cl)c1)n2nc(C)c3c(N)nc(N)nc23,361882
308,308,0.0,0.004109711,0.0,0.0024683962,0.0,0.007869804,0.0,0.0700056,0.0,0.0034762113,0.0,0.016122801,0.0,0.010387955,0.0,0.034472793,0.0,0.013926128,0.0,0.0008767207,0.0,0.16371614,Clc1ccc(cc1)C2=NNC(=O)c3cc(Cl)c(Cl)cc23,362459
309,309,0.0,0.028092878,0.0,0.037718557,0.0,0.09829826,0.0,0.03543006,0.0,0.02742286,0.0,0.03344865,0.0,0.02832333,0.0,0.11581659,0.0,0.0815915,0.0,0.0034668813,0.0,0.48960957,CC(=O)Nc1ccc(Nc2nc(Cl)nc(Nc3ccc(NC(=O)C)cc3)n2)cc1,364385
310,310,0.0,0.0063201278,0.0,0.009638212,0.0,0.0047825715,0.0,0.028740272,0.0,0.044361405,0.0,0.0012870386,0.0,0.01812662,0.0,0.09436068,0.0,0.3166843,0.0,0.030198963,0.0,0.5545002,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(c1O)c4ccc(Cl)cc4,364657
311,311,0.0,0.0012889353,0.0,0.0021395816,0.0,0.0027220438,0.0,0.13296682,0.0,0.15133904,0.0,0.0019663554,0.0,0.0016741422,0.0,0.2243058,0.0,0.0029648219,0.0,0.0801731,0.0,0.60154057,COc1ccc(Nc2nc3c4ccccc4c(O)c(C)c3s2)cc1,367156
312,312,0.0,0.015023137,0.0,0.004395108,0.0,0.007102436,0.0,0.011609232,0.0,0.011396627,0.0,0.21593751,0.0,0.01382098,0.0,0.029178804,0.0,0.0021291529,0.0,4.095149e-06,0.0,0.3105971,CC1(C)N=C(N)N=C(N)N1c2cccc(CSc3ccccc3)c2,368891
313,313,0.0,0.013716737,0.0,0.038310092,0.0,0.038905505,0.0,0.059355114,0.0,0.03122621,1.0,0.7065896,0.0,0.052532572,0.0,0.020289939,1.0,0.78205645,0.0,0.002375599,2.0,1.7453578,Oc1ccc(\C=C\C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1,369503
314,314,0.0,0.0071795164,0.0,0.010018657,0.0,0.00015623898,0.0,0.022879858,0.0,0.030911146,0.0,0.04007714,0.0,0.066619545,0.0,0.03952511,0.0,0.008313261,0.0,0.00035943082,0.0,0.2260399,Nc1nc(N)c2CN(CNc2n1)OCCOc3ccc(Cl)cc3Cl,369769
315,315,0.0,0.0068939896,0.0,0.009076556,0.0,0.0005068292,0.0,0.00972325,0.0,0.028988034,0.0,0.028575005,0.0,0.011071583,0.0,0.054399595,0.0,0.008755643,0.0,0.020370515,0.0,0.178361,[O-][N+](=O)c1cccc(c1)C(=O)\C=C/2\Nc3ccc(cc3NC2=O)[N+](=O)[O-],370907
316,316,0.0,0.016179798,0.0,0.008417954,0.0,0.0007629202,0.0,0.03677144,0.0,0.018808428,0.0,0.0032645494,0.0,0.019276446,0.0,0.009728021,0.0,0.04243483,0.0,0.0022369358,0.0,0.15788132,Nc1nc(N)c2nc(SCc3ccc(Cl)cc3)c(N)nc2n1,370994
317,317,0.0,0.0053512845,0.0,0.0034162074,0.0,0.006709664,0.0,0.013408389,0.0,0.0025149563,0.0,0.0031410705,0.0,0.0064499183,0.0,0.047760572,0.0,0.02454761,0.0,0.05999054,0.0,0.17329021,O=C1NN=C(C2=C1C3=C(CCCC3)C(=O)O2)c4ccccc4,371073
318,318,0.0,0.03509897,0.0,0.09255514,0.0,0.0021631755,0.0,0.013248343,0.0,0.0041979025,0.0,0.09627712,0.0,0.015080268,0.0,0.02996865,0.0,0.0070035444,0.0,0.004945253,0.0,0.30053833,Clc1ccc2N\C(=C\3/Cc4ccccc4C3=O)\C(=O)Nc2c1,371443
319,319,0.0,0.031281255,0.0,0.0031545411,0.0,0.1285954,0.0,0.18760408,0.0,0.064482495,0.0,0.08581229,0.0,0.18071328,0.0,0.030517586,0.0,0.04829686,0.0,0.11594969,0.0,0.8764075,c1cc(ccn1)c2cc(n[nH]2)c3cc([nH]n3)c4ccncc4,371704
320,320,0.0,0.062294193,0.0,0.006760665,0.0,0.0053344914,0.0,0.036791302,0.0,0.066811234,0.0,0.11095531,0.0,0.03505977,0.0,0.10908202,0.0,0.00978159,0.0,0.2606012,0.0,0.7034718,C1c2ccccc2c3[nH]nc(c13)c4n[nH]c5c4Cc6ccccc56,371844
321,321,0.0,0.09055143,0.0,0.012776509,0.0,0.0049830936,0.0,0.085997574,0.0,0.033342153,0.0,0.11095531,0.0,0.018433642,0.0,0.39016494,0.0,0.015126259,1.0,0.70415175,1.0,1.4664826,C1Cc2c(n[nH]c2c3ccccc13)c4n[nH]c5c4CCc6ccccc56,371869
322,322,0.0,0.037715428,0.0,0.01121879,0.0,0.0058436804,0.0,0.12320097,0.0,0.24483445,0.0,0.061951265,0.0,0.10760442,0.0,0.06448422,1.0,0.81854165,0.0,0.0064290958,1.0,1.481824,Nc1nc(cc(n1)c2cc(nc(N)n2)c3ccncc3)c4ccncc4,371871
323,323,0.0,0.008016328,0.0,0.0052373256,0.0,0.0002022131,0.0,0.036083344,0.0,0.018332154,0.0,0.00041114935,0.0,0.0790867,0.0,0.02677494,0.0,0.20027883,0.0,0.0023673773,0.0,0.37679034,Cc1cc2nc(O)c(CC(=O)c3cccnc3)nc2cc1C,373053
324,324,0.0,0.013530175,0.0,0.0046065366,0.0,0.0004166149,0.0,0.029902456,0.0,0.014710393,0.0,0.0066783545,0.0,0.073362835,0.0,0.016064584,0.0,0.07644587,0.0,0.001768086,0.0,0.23748592,Oc1nc2ccccc2nc1CC(=O)c3cccnc3,373055
325,325,0.0,0.01029854,0.0,0.00051324867,0.0,0.0009864622,0.0,0.031162607,0.0,0.010824765,0.0,0.0017248953,0.0,0.19302899,0.0,0.17245393,0.0,0.04825206,0.0,7.71837e-05,0.0,0.46932268,Clc1cc2nc(CC(=O)c3cccnc3)c(CC(=O)c4cccnc4)nc2cc1Cl,373094
326,326,0.0,0.0028034875,0.0,6.7972695e-05,0.0,0.02075007,0.0,0.029934168,0.0,0.008593112,0.0,0.006847192,0.0,0.014795322,0.0,0.10489125,0.0,0.044949446,0.0,9.312586e-05,0.0,0.23372516,O\N=C(\Cc1nc2cc(Cl)c(Cl)cc2nc1C\C(=N\O)\c3ccncc3)/c4ccncc4,373266
327,327,0.0,0.0074068108,0.0,0.0016695778,0.0,0.017855301,0.0,0.012302464,0.0,0.0061222324,0.0,2.2336657e-05,0.0,0.056549117,0.0,0.079238236,0.0,0.17863408,0.0,0.021021638,0.0,0.3808218,CCc1cc2N=C3C(=O)NC(=O)N=C3N(CCN(CCO)CCO)c2cc1CC,374902
328,328,0.0,0.0023289623,0.0,0.0012911031,0.0,0.003031748,0.0,0.0025967094,0.0,0.001314533,0.0,0.022741238,0.0,0.0077144983,0.0,0.005068132,0.0,0.0027004,0.0,2.1095768e-06,0.0,0.04878943,COc1cc(\C=N/N=C\2/Sc3ccccc3N2C)ccc1OCCO,375980
329,329,0.0,0.002254357,0.0,0.00118758,0.0,0.0037412953,0.0,0.0034678977,0.0,0.0023836542,0.0,0.00844237,0.0,0.00047395861,0.0,0.11872907,0.0,0.0018458512,0.0,0.00042246224,0.0,0.1429485,COc1ccc(\C=N/Nc2cc(C)nc3ccc(cc23)C4CCCCC4)c5ccccc15,377906
330,330,0.0,0.063027285,0.0,0.08316709,0.0,0.00083400507,0.0,0.058648586,0.0,0.05757587,0.0,0.07134579,0.0,0.10206048,0.0,0.041970104,0.0,0.0099447435,0.0,0.2057025,0.0,0.69427645,C1CCC(CC1)c2ccc3nccc(Nc4ccc5OCOc5c4)c3c2,377908
331,331,0.0,0.016781908,0.0,0.05209539,0.0,0.0013296598,0.0,0.006971236,0.0,0.16258158,0.0,0.010866903,0.0,0.014734906,0.0,0.016276,0.0,0.07324927,0.0,0.00017559211,0.0,0.35506245,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=C)c3cccs3,381862
332,332,0.0,0.01566753,0.0,0.003079631,0.0,7.578852e-05,0.0,0.014879103,0.0,0.006090521,0.0,0.0030303218,0.0,0.29837447,0.0,0.026083892,0.0,0.018377174,0.0,0.00072494126,0.0,0.38638338,O=C(CC1=NNC(=S)N=C1CC(=O)c2cccnc2)c3cccnc3,382684
333,333,0.0,0.03205859,0.0,0.0052308626,0.0,2.3170302e-05,0.0,0.09554238,0.0,0.024475884,0.0,0.03225533,0.0,0.01914885,0.0,0.020654887,0.0,0.005071938,0.0,0.0020959738,0.0,0.23655787,C1CCN(CC1)c2nc(N3CCOCC3)c4[nH]cnc4n2,401059
334,334,0.0,0.03205859,0.0,0.0052308626,0.0,0.00018170095,0.0,0.05951603,0.0,0.024475884,0.0,0.065605,0.0,0.01914885,0.0,0.020654887,0.0,0.005071938,0.0,0.0007808041,0.0,0.23272455,C1CCN(CC1)c2nc(nc3nc[nH]c23)N4CCOCC4,401060
335,335,0.0,0.052993674,0.0,0.012277707,0.0,7.938565e-05,0.0,0.07634079,0.0,0.08727606,0.0,0.06051484,0.0,0.094176576,0.0,0.01592043,0.0,0.011109857,0.0,0.002963131,0.0,0.41365242,C1CN(CCO1)c2nc(N3CCOCC3)c4[nH]cnc4n2,401290
